"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C8H16O8S1","carbohydrate","aliphatic","carbohydrate",-1.3333,0.25,2,1,-8,1,-1
"C14H12O6S1","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0.1429,0.86,0.43,2,9,0.1429
"C14H12O8","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0.2857,0.86,0.57,1,9,0.0714
"C18H12O5","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6774,-0.1111,0.67,0.28,8,13,0.4444
"C12H21O5S1P1","protein","aliphatic","aliphatic",-0.2,-0.75,1.75,0.42,-4,3,-0.3333
"C15H16O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3913,-0.1333,1.07,0.47,1,8,0.0667
"C12H20O7S1","amino_sugar","aliphatic","aliphatic",-0.2,-0.3333,1.67,0.58,-5,3,-0.4167
"C20H16O1","unsaturated_hydrocarbon","aromatic","aromatic",0.641,-0.7,0.8,0.05,12,13,0.6
"C13H25O4S1P1","protein","aliphatic","aliphatic",-0.2222,-1.1538,1.92,0.31,-4,2,-0.3077
"C16H20O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3077,-0.5,1.25,0.38,1,7,0.0625
"C13H24O6S1","protein","aliphatic","aliphatic",-0.2222,-0.7692,1.85,0.46,-5,2,-0.3846
"C13H25O6P1","protein","aliphatic","aliphatic",-0.2222,-1,1.92,0.46,-5,2,-0.3846
"C13H24O8","amino_sugar","aliphatic","aliphatic",-0.2222,-0.6154,1.85,0.62,-6,2,-0.4615
"C17H24O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2414,-0.8235,1.41,0.29,1,6,0.0588
"C14H28O5S1","protein","aliphatic","lipid",-0.2381,-1.1429,2,0.36,-5,1,-0.3571
"C14H29O5P1","protein","aliphatic","lipid",-0.2381,-1.3571,2.07,0.36,-5,1,-0.3571
"C14H28O7","protein","aliphatic","lipid",-0.2381,-1,2,0.5,-6,1,-0.4286
"C18H28O4","lipid","aliphatic","aliphatic",0.1875,-1.1111,1.56,0.22,1,5,0.0556
"C15H32O4S1","lipid","aliphatic","lipid",-0.25,-1.4667,2.13,0.27,-5,0,-0.3333
"C15H33O4P1","lipid","aliphatic","lipid",-0.25,-1.6667,2.2,0.27,-5,0,-0.3333
"C17H11O5N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7037,0.1176,0.65,0.29,7,13,0.4118
"C12H19O6N1","protein","aliphatic","aliphatic+N",0,-0.3333,1.58,0.5,-3,4,-0.25
"C15H19O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.2667,1.27,0.4,0,7,0
"C13H23O5N1","protein","aliphatic","aliphatic+N",-0.0526,-0.7692,1.77,0.38,-3,3,-0.2308
"C16H23O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.625,1.44,0.31,0,6,0
"C15H31O3N1","lipid","aliphatic","lipid",-0.12,-1.4667,2.07,0.2,-3,1,-0.2
"C16H35O2N1","lipid","aliphatic","lipid",-0.1429,-1.75,2.19,0.12,-3,0,-0.1875
"C12H6O10","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7143,1.1667,0.5,0.83,0,10,0
"C17H10O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7143,0.1176,0.59,0.35,7,13,0.4118
"C14H14O8","lignin","unsaturated/lignin","unsaturated/lignin",0.4,0.1429,1,0.57,0,8,0
"C18H14O5","condensed_hydrocarbon","aromatic","aromatic",0.6129,-0.2222,0.78,0.28,7,12,0.3889
"C15H18O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.3043,-0.4,1.2,0.33,1,7,0.0667
"C15H18O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3043,-0.2667,1.2,0.47,0,7,0
"C12H22O7S1","amino_sugar","aliphatic","aliphatic",-0.3333,-0.5,1.83,0.58,-6,2,-0.5
"C19H18O4","lignin","aromatic","aromatic",0.5294,-0.5263,0.95,0.21,7,11,0.3684
"C12H22O9","carbohydrate","aliphatic","aliphatic",-0.3333,-0.3333,1.83,0.75,-7,2,-0.5833
"C16H22O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2308,-0.625,1.38,0.38,0,6,0
"C13H26O6S1","protein","aliphatic","lipid",-0.3333,-0.9231,2,0.46,-6,1,-0.4615
"C17H26O3S1","lipid","aliphatic","aliphatic",0.1724,-1.0588,1.53,0.18,1,5,0.0588
"C17H26O5","lipid","aliphatic","aliphatic",0.1724,-0.9412,1.53,0.29,0,5,0
"C14H30O5S1","protein","aliphatic","lipid",-0.3333,-1.2857,2.14,0.36,-6,0,-0.4286
"C18H30O4","lipid","aliphatic","aliphatic",0.125,-1.2222,1.67,0.22,0,4,0
"C16H34O3","lipid","aliphatic","lipid",-0.1034,-1.75,2.12,0.19,-3,0,-0.1875
"C11H17O7N1","amino_sugar","aliphatic","aliphatic+N",-0.0769,0,1.55,0.64,-4,4,-0.3636
"C11H22O7N1P1","amino_sugar","aliphatic","lipid",-0.6364,-0.4545,2,0.64,-7,2,-0.6364
"C15H21O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1818,-0.4,1.4,0.4,-1,6,-0.0667
"C14H29O4N1","lipid","aliphatic","lipid",-0.1818,-1.2857,2.07,0.29,-4,1,-0.2857
"C12H8O10","condensed_hydrocarbon","aromatic","aromatic",0.5714,1,0.67,0.83,-1,9,-0.0833
"C16H8O7","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.76,0.375,0.5,0.44,6,13,0.375
"C13H12O7S1","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,0.3077,0.92,0.54,0,8,0
"C13H13O7P1","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,0.0769,1,0.54,0,8,0
"C13H12O9","tannin","unsaturated/lignin","unsaturated/lignin",0.4118,0.4615,0.92,0.69,-1,8,-0.0769
"C14H17O4S1P1","lignin","unsaturated/lignin","unsaturated/lignin",0.3,-0.5,1.21,0.29,1,7,0.0714
"C17H12O6","condensed_hydrocarbon","aromatic","aromatic",0.6429,0,0.71,0.35,6,12,0.3529
"C18H17O1S1P1","unsaturated_hydrocarbon","aromatic","aromatic",0.5484,-0.7222,0.94,0.06,8,11,0.4444
"C14H16O8","lignin","unsaturated/lignin","unsaturated/lignin",0.3,0,1.14,0.57,-1,7,-0.0714
"C11H20O8S1","carbohydrate","aliphatic","aliphatic",-0.5,-0.1818,1.82,0.73,-7,2,-0.6364
"C18H16O5","lignin","aromatic","aromatic",0.5484,-0.3333,0.89,0.28,6,11,0.3333
"C15H20O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2174,-0.5333,1.33,0.33,0,6,0
"C15H21O5P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2174,-0.7333,1.4,0.33,0,6,0
"C15H20O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2174,-0.4,1.33,0.47,-1,6,-0.0667
"C12H24O7S1","amino_sugar","aliphatic","lipid",-0.4667,-0.6667,2,0.58,-7,1,-0.5833
"C19H20O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4706,-0.6316,1.05,0.21,6,10,0.3158
"C16H24O4S1","lipid","aliphatic","aliphatic",0.1538,-0.875,1.5,0.25,0,5,0
"C16H24O6","protein","aliphatic","aliphatic",0.1538,-0.75,1.5,0.38,-1,5,-0.0625
"C13H28O6S1","protein","aliphatic","lipid",-0.4444,-1.0769,2.15,0.46,-7,0,-0.5385
"C17H28O3S1","lipid","aliphatic","aliphatic",0.1034,-1.1765,1.65,0.18,0,4,0
"C17H28O5","lipid","aliphatic","aliphatic",0.1034,-1.0588,1.65,0.29,-1,4,-0.0588
"C15H32O4","lipid","aliphatic","lipid",-0.1538,-1.6,2.13,0.27,-4,0,-0.2667
"C18H32O4","lipid","aliphatic","aliphatic",0.0625,-1.3333,1.78,0.22,-1,3,-0.0556
"C12H11O9N1","tannin","unsaturated/lignin","unsaturated/lignin",0.3846,0.8333,0.92,0.75,-2,8,-0.1667
"C10H15O8N1","carbohydrate","aliphatic","aliphatic+N",-0.2,0.4,1.5,0.8,-5,4,-0.5
"C14H19O7N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1579,-0.1429,1.36,0.5,-2,6,-0.1429
"C12H23O6N1","protein","aliphatic","aliphatic+N",-0.25,-0.6667,1.92,0.5,-5,2,-0.4167
"C16H27O5N1","protein","aliphatic","aliphatic+N",0.04,-0.875,1.69,0.31,-2,4,-0.125
"C12H10O10","tannin","unsaturated/lignin","unsaturated/lignin",0.4286,0.8333,0.83,0.83,-2,8,-0.1667
"C17H10O4","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7333,-0.1176,0.59,0.24,9,13,0.5294
"C16H10O7","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.68,0.25,0.62,0.44,5,12,0.3125
"C13H14O7S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2941,0.1538,1.08,0.54,-1,7,-0.0769
"C18H14O1S1","condensed_hydrocarbon","aromatic","aromatic",0.6364,-0.5556,0.78,0.06,10,12,0.5556
"C13H14O9","tannin","unsaturated/lignin","unsaturated/lignin",0.2941,0.3077,1.08,0.69,-2,7,-0.1538
"C18H14O3","condensed_hydrocarbon","aromatic","aromatic",0.6364,-0.4444,0.78,0.17,9,12,0.5
"C17H14O6","lignin","aromatic","aromatic",0.5714,-0.1176,0.82,0.35,5,11,0.2941
"C14H18O6S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.2857,1.29,0.43,-1,6,-0.0714
"C21H14O3","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6923,-0.381,0.67,0.14,12,15,0.5714
"C14H18O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.1429,1.29,0.57,-2,6,-0.1429
"C18H18O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4839,-0.4444,1,0.28,5,10,0.2778
"C15H22O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.1304,-0.6667,1.47,0.33,-1,5,-0.0667
"C15H22O7","lignin","unsaturated/lignin","unsaturated/lignin",0.1304,-0.5333,1.47,0.47,-2,5,-0.1333
"C19H22O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,-0.7368,1.16,0.21,5,9,0.2632
"C16H26O4S1","lipid","aliphatic","aliphatic",0.0769,-1,1.62,0.25,-1,4,-0.0625
"C16H27O4P1","lipid","aliphatic","aliphatic",0.0769,-1.1875,1.69,0.25,-1,4,-0.0625
"C16H26O6","protein","aliphatic","aliphatic",0.0769,-0.875,1.62,0.38,-2,4,-0.125
"C17H31O1S1P1","lipid","aliphatic","aliphatic",0.0345,-1.5882,1.82,0.06,0,3,0
"C14H30O5","protein","aliphatic","lipid",-0.2174,-1.4286,2.14,0.36,-5,0,-0.3571
"C18H30O2","lipid","aliphatic","aliphatic",0.1765,-1.4444,1.67,0.11,2,4,0.1111
"C17H30O5","lipid","aliphatic","aliphatic",0.0345,-1.1765,1.76,0.29,-2,3,-0.1176
"C18H34O4","lipid","aliphatic","aliphatic",0,-1.4444,1.89,0.22,-2,2,-0.1111
"C10H17O8N1","carbohydrate","aliphatic","aliphatic+N",-0.4,0.2,1.7,0.8,-6,3,-0.6
"C11H21O7N1","amino_sugar","aliphatic","aliphatic+N",-0.3846,-0.3636,1.91,0.64,-6,2,-0.5455
"C17H17O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4815,-0.2353,1,0.29,4,10,0.2353
"C18H21O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4,-0.5556,1.17,0.22,4,9,0.2222
"C19H25O3N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.8421,1.32,0.16,4,8,0.2105
"C12H12O10","tannin","unsaturated/lignin","unsaturated/lignin",0.2857,0.6667,1,0.83,-3,7,-0.25
"C16H12O7","condensed_hydrocarbon","aromatic","aromatic",0.6,0.125,0.75,0.44,4,11,0.25
"C13H16O7S1","lignin","unsaturated/lignin","unsaturated/lignin",0.1765,0,1.23,0.54,-2,6,-0.1538
"C13H16O9","tannin","unsaturated/lignin","unsaturated/lignin",0.1765,0.1538,1.23,0.69,-3,6,-0.2308
"C11H20O8","carbohydrate","aliphatic","aliphatic",-0.2857,-0.3636,1.82,0.73,-6,2,-0.5455
"C17H16O6","lignin","unsaturated/lignin","unsaturated/lignin",0.5,-0.2353,0.94,0.35,4,10,0.2353
"C14H20O6S1","lignin","unsaturated/lignin","unsaturated/lignin",0.1,-0.4286,1.43,0.43,-2,5,-0.1429
"C14H21O6P1","protein","aliphatic","aliphatic",0.1,-0.6429,1.5,0.43,-2,5,-0.1429
"C11H25O6S1P1","protein","aliphatic","lipid",-0.8333,-1,2.27,0.55,-8,0,-0.7273
"C14H20O8","lignin","unsaturated/lignin","unsaturated/lignin",0.1,-0.2857,1.43,0.57,-3,5,-0.2143
"C12H24O7","amino_sugar","aliphatic","lipid",-0.2941,-0.8333,2,0.58,-6,1,-0.5
"C18H20O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4194,-0.5556,1.11,0.28,4,9,0.2222
"C15H24O5S1","protein","aliphatic","aliphatic",0.0435,-0.8,1.6,0.33,-2,4,-0.1333
"C15H25O5P1","protein","aliphatic","aliphatic",0.0435,-1,1.67,0.33,-2,4,-0.1333
"C15H24O7","protein","aliphatic","aliphatic",0.0435,-0.6667,1.6,0.47,-3,4,-0.2
"C19H24O4","lignin","unsaturated/lignin","unsaturated/lignin",0.3529,-0.8421,1.26,0.21,4,8,0.2105
"C16H28O6","protein","aliphatic","aliphatic",0,-1,1.75,0.38,-3,3,-0.1875
"C20H28O3","lignin","unsaturated/lignin","unsaturated/lignin",0.2973,-1.1,1.4,0.15,4,7,0.2
"C17H32O5","lipid","aliphatic","aliphatic",-0.0345,-1.2941,1.88,0.29,-3,2,-0.1765
"C18H36O4","lipid","aliphatic","lipid",-0.0625,-1.5556,2,0.22,-3,1,-0.1667
"C15H11O7N1","condensed_hydrocarbon","aromatic","aromatic",0.619,0.4,0.73,0.47,3,11,0.2
"C13H15O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,0,1.15,0.46,0,7,0
"C16H15O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0,0.94,0.38,3,10,0.1875
"C17H19O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4074,-0.3529,1.12,0.29,3,9,0.1765
"C14H23O7N1","protein","aliphatic","aliphatic+N",-0.0526,-0.4286,1.64,0.5,-4,4,-0.2857
"C18H23O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.6667,1.28,0.22,3,8,0.1667
"C18H35O1N1","lipid","aliphatic","aliphatic+N",0.0303,-1.6667,1.94,0.06,0,2,0
"C14H6O9","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7895,0.8571,0.43,0.64,3,12,0.2143
"C15H10O8","condensed_hydrocarbon","aromatic","aromatic",0.6364,0.4,0.67,0.53,3,11,0.2
"C12H14O10","tannin","unsaturated/lignin","unsaturated/lignin",0.1429,0.5,1.17,0.83,-4,6,-0.3333
"C16H14O7","lignin","aromatic","aromatic",0.52,0,0.88,0.44,3,10,0.1875
"C13H18O7S1","lignin","unsaturated/lignin","unsaturated/lignin",0.0588,-0.1538,1.38,0.54,-3,5,-0.2308
"C17H18O4S1","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,-0.4706,1.06,0.24,4,9,0.2353
"C13H18O9","tannin","unsaturated/lignin","unsaturated/lignin",0.0588,0,1.38,0.69,-4,5,-0.3077
"C14H23O4S1P1","lipid","aliphatic","aliphatic",0,-0.9286,1.64,0.29,-2,4,-0.1429
"C11H22O8","carbohydrate","aliphatic","lipid",-0.4286,-0.5455,2,0.73,-7,1,-0.6364
"C17H18O6","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,-0.3529,1.06,0.35,3,9,0.1765
"C18H22O3S1","lignin","unsaturated/lignin","unsaturated/lignin",0.3548,-0.7778,1.22,0.17,4,8,0.2222
"C14H22O8","amino_sugar","aliphatic","aliphatic",0,-0.4286,1.57,0.57,-4,4,-0.2857
"C18H22O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3548,-0.6667,1.22,0.28,3,8,0.1667
"C15H26O7","protein","aliphatic","aliphatic",-0.0435,-0.8,1.73,0.47,-4,3,-0.2667
"C19H26O4","lignin","unsaturated/lignin","unsaturated/lignin",0.2941,-0.9474,1.37,0.21,3,7,0.1579
"C16H30O6","protein","aliphatic","aliphatic",-0.0769,-1.125,1.88,0.38,-4,2,-0.25
"C17H35O3P1","lipid","aliphatic","lipid",-0.1034,-1.7059,2.06,0.18,-3,1,-0.1765
"C18H34O2","lipid","aliphatic","aliphatic",0.0588,-1.6667,1.89,0.11,0,2,0
"C17H34O5","lipid","aliphatic","lipid",-0.1034,-1.4118,2,0.29,-4,1,-0.2353
"C14H9O8N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6667,0.7143,0.64,0.57,2,11,0.1429
"C15H13O7N1","lignin","aromatic","aromatic",0.5238,0.2667,0.87,0.47,2,10,0.1333
"C16H17O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4167,-0.125,1.06,0.38,2,9,0.125
"C17H21O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.4706,1.24,0.29,2,8,0.1176
"C14H8O9","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6842,0.7143,0.57,0.64,2,11,0.1429
"C15H12O8","lignin","aromatic","aromatic",0.5455,0.2667,0.8,0.53,2,10,0.1333
"C12H16O8S1","tannin","unsaturated/lignin","unsaturated/lignin",0,0.1667,1.33,0.67,-4,5,-0.3333
"C12H16O10","tannin","unsaturated/lignin","unsaturated/lignin",0,0.3333,1.33,0.83,-5,5,-0.4167
"C16H16O7","lignin","unsaturated/lignin","unsaturated/lignin",0.44,-0.125,1,0.44,2,9,0.125
"C13H20O7S1","protein","aliphatic","aliphatic",-0.0588,-0.3077,1.54,0.54,-4,4,-0.3077
"C13H21O7P1","protein","aliphatic","aliphatic",-0.0588,-0.5385,1.62,0.54,-4,4,-0.3077
"C13H20O9","amino_sugar","aliphatic","aliphatic",-0.0588,-0.1538,1.54,0.69,-5,4,-0.3846
"C14H25O4S1P1","lipid","aliphatic","aliphatic",-0.1,-1.0714,1.79,0.29,-3,3,-0.2143
"C17H20O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3571,-0.4706,1.18,0.35,2,8,0.1176
"C14H24O6S1","protein","aliphatic","aliphatic",-0.1,-0.7143,1.71,0.43,-4,3,-0.2857
"C14H24O8","amino_sugar","aliphatic","aliphatic",-0.1,-0.5714,1.71,0.57,-5,3,-0.3571
"C18H24O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2903,-0.7778,1.33,0.28,2,7,0.1111
"C15H28O5S1","protein","aliphatic","aliphatic",-0.1304,-1.0667,1.87,0.33,-4,2,-0.2667
"C15H28O7","protein","aliphatic","aliphatic",-0.1304,-0.9333,1.87,0.47,-5,2,-0.3333
"C19H28O4","lignin","unsaturated/lignin","unsaturated/lignin",0.2353,-1.0526,1.47,0.21,2,6,0.1053
"C16H32O6","protein","aliphatic","lipid",-0.1538,-1.25,2,0.38,-5,1,-0.3125
"C20H32O3","lipid","aliphatic","aliphatic",0.1892,-1.3,1.6,0.15,2,5,0.1
"C16H19O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3333,-0.25,1.19,0.38,1,8,0.0625
"C17H23O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2593,-0.5882,1.35,0.29,1,7,0.0588
"C14H28O5N1P1","protein","aliphatic","lipid",-0.2632,-1.0714,2,0.36,-5,2,-0.3571
"C13H6O10","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.75,1.0769,0.46,0.77,1,11,0.0769
"C14H10O9","condensed_hydrocarbon","aromatic","aromatic",0.5789,0.5714,0.71,0.64,1,10,0.0714
"C12H19O6S1P1","protein","aliphatic","aliphatic",-0.1429,-0.4167,1.58,0.5,-4,4,-0.3333
"C15H14O8","lignin","unsaturated/lignin","unsaturated/lignin",0.4545,0.1333,0.93,0.53,1,9,0.0667
"C16H18O7","lignin","unsaturated/lignin","unsaturated/lignin",0.36,-0.25,1.12,0.44,1,8,0.0625
"C13H23O7P1","protein","aliphatic","aliphatic",-0.1765,-0.6923,1.77,0.54,-5,3,-0.3846
"C13H22O9","amino_sugar","aliphatic","aliphatic",-0.1765,-0.3077,1.69,0.69,-6,3,-0.4615
"C17H22O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2857,-0.5882,1.29,0.35,1,7,0.0588
"C14H26O6S1","protein","aliphatic","aliphatic",-0.2,-0.8571,1.86,0.43,-5,2,-0.3571
"C14H27O6P1","protein","aliphatic","aliphatic",-0.2,-1.0714,1.93,0.43,-5,2,-0.3571
"C18H26O3S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2258,-1,1.44,0.17,2,6,0.1111
"C14H26O8","amino_sugar","aliphatic","aliphatic",-0.2,-0.7143,1.86,0.57,-6,2,-0.4286
"C18H26O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2258,-0.8889,1.44,0.28,1,6,0.0556
"C15H30O5S1","protein","aliphatic","lipid",-0.2174,-1.2,2,0.33,-5,1,-0.3333
"C15H30O7","protein","aliphatic","lipid",-0.2174,-1.0667,2,0.47,-6,1,-0.4
"C19H30O4","lipid","aliphatic","aliphatic",0.1765,-1.1579,1.58,0.21,1,5,0.0526
"C16H34O4S1","lipid","aliphatic","lipid",-0.2308,-1.5,2.12,0.25,-5,0,-0.3125
"C18H38O2","lipid","aliphatic","lipid",-0.0588,-1.8889,2.11,0.11,-2,0,-0.1111
"C12H22O7N1P1","amino_sugar","aliphatic","aliphatic+N",-0.3846,-0.4167,1.83,0.58,-6,3,-0.5
"C13H21O6N1","protein","aliphatic","aliphatic+N",0,-0.4615,1.62,0.46,-3,4,-0.2308
"C16H21O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.375,1.31,0.38,0,7,0
"C14H25O5N1","protein","aliphatic","aliphatic+N",-0.0476,-0.8571,1.79,0.36,-3,3,-0.2143
"C13H25O8N1","amino_sugar","aliphatic","aliphatic+N",-0.375,-0.4615,1.92,0.62,-7,2,-0.5385
"C17H25O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1852,-0.7059,1.47,0.29,0,6,0
"C16H33O3N1","lipid","aliphatic","lipid",-0.1111,-1.5,2.06,0.19,-3,1,-0.1875
"C17H37O2N1","lipid","aliphatic","lipid",-0.1333,-1.7647,2.18,0.12,-3,0,-0.1765
"C12H4O11","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8462,1.5,0.33,0.92,0,11,0
"C13H8O10","condensed_hydrocarbon","aromatic","aromatic",0.625,0.9231,0.62,0.77,0,10,0
"C14H12O9","lignin","unsaturated/lignin","unsaturated/lignin",0.4737,0.4286,0.86,0.64,0,9,0
"C18H12O6","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6667,0,0.67,0.33,7,13,0.3889
"C15H16O8","lignin","unsaturated/lignin","unsaturated/lignin",0.3636,0,1.07,0.53,0,8,0
"C20H16O2","unsaturated_hydrocarbon","aromatic","aromatic",0.6316,-0.6,0.8,0.1,11,13,0.55
"C19H16O5","lignin","aromatic","aromatic",0.5758,-0.3158,0.84,0.26,7,12,0.3684
"C16H20O7","lignin","unsaturated/lignin","unsaturated/lignin",0.28,-0.375,1.25,0.44,0,7,0
"C13H24O7S1","protein","aliphatic","aliphatic",-0.2941,-0.6154,1.85,0.54,-6,2,-0.4615
"C13H25O7P1","protein","aliphatic","aliphatic",-0.2941,-0.8462,1.92,0.54,-6,2,-0.4615
"C20H20O4","lignin","unsaturated/lignin","unsaturated/lignin",0.5,-0.6,1,0.2,7,11,0.35
"C17H24O4S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2143,-0.8235,1.41,0.24,1,6,0.0588
"C13H24O9","amino_sugar","aliphatic","aliphatic",-0.2941,-0.4615,1.85,0.69,-7,2,-0.5385
"C17H24O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2143,-0.7059,1.41,0.35,0,6,0
"C14H28O6S1","protein","aliphatic","lipid",-0.3,-1,2,0.43,-6,1,-0.4286
"C18H28O3S1","lipid","aliphatic","aliphatic",0.1613,-1.1111,1.56,0.17,1,5,0.0556
"C15H33O3S1P1","lipid","aliphatic","lipid",-0.3043,-1.6667,2.2,0.2,-5,0,-0.3333
"C18H28O5","lipid","aliphatic","aliphatic",0.1613,-1,1.56,0.28,0,5,0
"C15H32O5S1","protein","aliphatic","lipid",-0.3043,-1.3333,2.13,0.33,-6,0,-0.4
"C19H32O4","lipid","aliphatic","aliphatic",0.1176,-1.2632,1.68,0.21,0,4,0
"C17H36O3","lipid","aliphatic","lipid",-0.0968,-1.7647,2.12,0.18,-3,0,-0.1765
"C17H11O6N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6923,0.2353,0.65,0.35,6,13,0.3529
"C15H15O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4783,-0.1333,1,0.33,3,9,0.2
"C12H19O7N1","amino_sugar","aliphatic","aliphatic+N",-0.0667,-0.1667,1.58,0.58,-4,4,-0.3333
"C22H15O2N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7,-0.3636,0.68,0.09,13,16,0.5909
"C15H19O7N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2381,-0.1333,1.27,0.47,-1,7,-0.0667
"C13H23O6N1","protein","aliphatic","aliphatic+N",-0.1111,-0.6154,1.77,0.46,-4,3,-0.3077
"C16H23O6N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1667,-0.5,1.44,0.38,-1,6,-0.0625
"C16H35O3N1","lipid","aliphatic","lipid",-0.1852,-1.625,2.19,0.19,-4,0,-0.25
"C10H10O10","tannin","unsaturated/lignin","unsaturated/lignin",0.2,1,1,1,-4,6,-0.4
"C13H10O10","condensed_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.5,0.7692,0.77,0.77,-1,9,-0.0769
"C24H6O2","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.913,-0.0833,0.25,0.08,20,22,0.8333
"C14H15O5S1P1","lignin","unsaturated/lignin","unsaturated/lignin",0.3684,-0.2143,1.07,0.36,1,8,0.0714
"C17H10O7","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7037,0.2353,0.59,0.41,6,13,0.3529
"C14H14O9","lignin","unsaturated/lignin","unsaturated/lignin",0.3684,0.2857,1,0.64,-1,8,-0.0714
"C12H18O8","amino_sugar","aliphatic","aliphatic",0,-0.1667,1.5,0.67,-4,4,-0.3333
"C18H14O6","condensed_hydrocarbon","aromatic","aromatic",0.6,-0.1111,0.78,0.33,6,12,0.3333
"C15H18O6S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.2667,1.2,0.4,0,7,0
"C15H18O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.1333,1.2,0.53,-1,7,-0.0667
"C19H18O5","lignin","aromatic","aromatic",0.5152,-0.4211,0.95,0.26,6,11,0.3158
"C16H22O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.625,1.38,0.31,0,6,0
"C13H27O5S1P1","protein","aliphatic","lipid",-0.4118,-1.1538,2.08,0.38,-6,1,-0.4615
"C16H22O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.5,1.38,0.44,-1,6,-0.0625
"C13H26O7S1","protein","aliphatic","lipid",-0.4118,-0.7692,2,0.54,-7,1,-0.5385
"C20H22O4","lignin","unsaturated/lignin","unsaturated/lignin",0.4444,-0.7,1.1,0.2,6,10,0.3
